"file_name","problem_name","plan_length","num_ground_repair","str_ground_repair","run_time","error","results_exists","result_depth","result_repair_set","result_g_cost","result_h_cost","result_f_cost","num_neighbours","iteration_min","iteration_max","iteration_median","iteration_avg","iteration_sum","depth_min","depth_max","depth_median","depth_avg","depth_sum","branching_factor_min","branching_factor_max","branching_factor_median","branching_factor_avg","branching_factor_sum","fringe_size_min","fringe_size_max","fringe_size_median","fringe_size_avg","fringe_size_sum","h_cost_min","h_cost_max","h_cost_median","h_cost_avg","h_cost_sum","g_cost_min","g_cost_max","g_cost_median","g_cost_avg","g_cost_sum","f_cost_min","f_cost_max","f_cost_median","f_cost_avg","f_cost_sum","num_neighbours_min","num_neighbours_max","num_neighbours_median","num_neighbours_avg","num_neighbours_sum"
"dfs_length_12_nomystery-opt11-strips_pp11-err-rate-0-3.yaml","nomystery-opt11-strips/pp11-err-rate-0-3",12,1,"load,(in ?p ?t),effPos,1","","",False,"","","","","",0,1,6638,3319.5,3319.5,22034841,0,10,10.0,9.898162097017174,65704,0,206,0.0,1.093100331425128,7256,1,1,1.0,1,6638,0,0,0.0,0,0,0,3,3.0,2.9906598373003916,19852,0,3,3.0,2.9906598373003916,19852,0,206,0.0,1.093100331425128,7256
"dfs_length_7_miconic_ps2-3-err-rate-0-5.yaml","miconic/ps2-3-err-rate-0-5",7,1,"up,(= ?f1 ?f1),precPos,-1","0.0 hours = 0.0 minutes = 1.06 seconds","",True,7,"up,(lift-at ?f1),precPos,-1
up,(= ?f1 ?f1),precPos,-1
depart,(boarded ?p),precPos,-1",3,0,3,0,1,11,6,6,66,0,7,3,3,33,0,6,1,2,22,1,1,1,1,11,0,0,0,0,0,0,3,2,1.9090909090909092,21,0,3,2,1.9090909090909092,21,0,6,1,2,22
"dfs_length_8_tpp_pp02-err-rate-0-1.yaml","tpp/pp02-err-rate-0-1",8,1,"unload,(loaded ?g ?t ?l2),precPos,-1","0.0 hours = 0.0 minutes = 1.83 seconds","",False,"","","","","",0,1,19,10,10,190,0,7,5,4.315789473684211,82,0,2,1,0.9473684210526315,18,1,1,1,1,19,0,0,0,0,0,0,1,0,0.3684210526315789,7,0,1,0,0.3684210526315789,7,0,2,1,0.9473684210526315,18
"dfs_length_8_miconic_ps2-0-err-rate-0-5.yaml","miconic/ps2-0-err-rate-0-5",8,2,"depart,(served ?p),effPos,1
depart,(boarded ?p),precPos,-1","0.0 hours = 1.2 minutes = 69.44 seconds","",False,"","","","","",0,1,691,346,346,239086,0,7,7,6.332850940665702,4376,0,6,0,0.9985528219971056,690,1,1,1,1,691,0,0,0,0,0,0,3,2,1.968162083936324,1360,0,3,2,1.968162083936324,1360,0,6,0,0.9985528219971056,690
"dfs_length_13_ged-opt14-strips_pd-7-6-err-rate-0-1.yaml","ged-opt14-strips/pd-7-6-err-rate-0-1",13,0,"","0.0 hours = 2.4 minutes = 142.50 seconds","",True,13,"end-splice-2,(cw ?y ?x),effPos,1
end-splice-1,(cw ?x ?y),effPos,1
begin-transpose-splice,(not (cw ?x ?y)),effNeg,-1",3,0,3,0,1,1275,638,638,813450,0,13,11,10.84,13821,0,7,1,1.008627450980392,1286,1,1,1,1,1275,0,0,0,0,0,0,3,0,0.002352941176470588,3,0,3,0,0.002352941176470588,3,0,7,1,1.008627450980392,1286
"dfs_length_11_gripper_pprob01-err-rate-0-3.yaml","gripper/pprob01-err-rate-0-3",11,1,"drop,(carry ?obj ?gripper),precPos,-1","0.0 hours = 1.9 minutes = 114.88 seconds","",False,"","","","","",0,1,1089,545,545,593505,0,4,4,3.842056932966024,4184,0,16,0,0.9990817263544536,1088,1,1,1,1,1089,0,0,0,0,0,0,2,2,1.4545454545454546,1584,0,2,2,1.4545454545454546,1584,0,16,0,0.9990817263544536,1088
"dfs_length_12_rovers_pp03-err-rate-0-5.yaml","rovers/pp03-err-rate-0-5",12,1,"communicate_image_data,(have_image ?r ?o ?m),precPos,-1","0.0 hours = 1.3 minutes = 79.13 seconds","",True,12,"communicate_image_data,(have_image ?r ?o ?m),precPos,-1
navigate,(at ?x ?y),precPos,-1
communicate_soil_data,(communicated_rock_data ?y),effPos,1",3,0,3,0,1,573,287,287,164451,0,12,11,10.528795811518325,6033,0,12,0,1.0890052356020943,624,1,1,1,1,573,0,0,0,0,0,0,3,2,1.9895287958115184,1140,0,3,2,1.9895287958115184,1140,0,12,0,1.0890052356020943,624
"dfs_length_7_visitall-opt11-strips_pproblem03-half-err-rate-0-5.yaml","visitall-opt11-strips/pproblem03-half-err-rate-0-5",7,1,"move,(visited ?nextpos),effPos,1","0.0 hours = 0.2 minutes = 11.41 seconds","",True,7,"move,(visited ?curpos),effPos,1
move,(at-robot ?curpos),precPos,-1
move,(visited ?nextpos),effPos,1",3,0,3,0,1,92,46.5,46.5,4278,0,7,6.0,5.75,529,0,24,0.0,2.391304347826087,220,1,1,1.0,1,92,0,0,0.0,0,0,0,3,1.0,1.0108695652173914,93,0,3,1.0,1.0108695652173914,93,0,24,0.0,2.391304347826087,220
"dfs_length_8_ged-opt14-strips_pd-3-2-err-rate-0-3.yaml","ged-opt14-strips/pd-3-2-err-rate-0-3",8,1,"end-cut-1,(s-first ?x),effPos,1","0.0 hours = 0.1 minutes = 3.03 seconds","",True,8,"end-cut-1,(s-first ?x),effPos,1",1,0,1,0,1,24,12.5,12.5,300,0,8,6.0,5.25,126,0,5,1.0,1.4166666666666667,34,1,1,1.0,1,24,0,0,0.0,0,0,0,1,0.0,0.3333333333333333,8,0,1,0.0,0.3333333333333333,8,0,5,1.0,1.4166666666666667,34
"dfs_length_11_tpp_pp03-err-rate-0-5.yaml","tpp/pp03-err-rate-0-5",11,1,"buy,(next ?l4 ?l1),effPos,1","0.0 hours = 0.1 minutes = 5.89 seconds","",True,11,"unload,(stored ?g ?l3),precPos,-1
buy,(next ?l3 ?l2),effPos,1
load,(not (loaded ?g ?t ?l3)),effNeg,-1
unload,(stored ?g ?l3),effPos,1
load,(ready-to-load ?g ?m ?l2),precPos,-1
drive,(not (at ?t ?from)),effNeg,-1
buy,(not (on-sale ?g ?m ?l2)),effNeg,-1
buy,(loaded ?g ?t ?l2),effPos,1
buy,(next ?l4 ?l2),effPos,1",9,0,9,0,1,37,19,19,703,0,11,8,6.945945945945946,257,0,48,2,3.324324324324324,123,1,1,1,1,37,0,0,0,0,0,0,9,5,5.243243243243243,194,0,9,5,5.243243243243243,194,0,48,2,3.324324324324324,123
"dfs_length_12_miconic_ps3-2-err-rate-0-1.yaml","miconic/ps3-2-err-rate-0-1",12,1,"board,(served ?p),effPos,1","","",False,"","","","","",0,1,7952,3976.5,3976.5,31621128,0,11,11.0,10.780181086519114,85724,0,15,0.0,1.0069164989939638,8007,1,1,1.0,1,7952,0,0,0.0,0,0,0,3,3.0,2.9984909456740443,23844,0,3,3.0,2.9984909456740443,23844,0,15,0.0,1.0069164989939638,8007
"dfs_length_12_transport-opt08-strips_pp22-err-rate-0-1.yaml","transport-opt08-strips/pp22-err-rate-0-1",12,1,"drop,(at ?p ?l),effPos,1","","",False,"","","","","",0,1,7694,3847.5,3847.5,29602665,0,11,11.0,10.944632180920198,84208,0,24,0.0,1.0137769690668053,7800,1,1,1.0,1,7694,0,0,0.0,0,0,0,3,3.0,2.998570314530803,23071,0,3,3.0,2.998570314530803,23071,0,24,0.0,1.0137769690668053,7800
"dfs_length_8_miconic_ps2-0-err-rate-0-3.yaml","miconic/ps2-0-err-rate-0-3",8,2,"up,(lift-at ?f2),effPos,1
board,(served ?p),effPos,1","0.0 hours = 0.2 minutes = 12.97 seconds","",True,8,"up,(lift-at ?f2),effPos,1
up,(not (lift-at ?f1)),effNeg,-1
board,(served ?p),effPos,1",3,0,3,0,1,133,67,67,8911,0,8,4,3.669172932330827,488,0,6,0,1.0150375939849625,135,1,1,1,1,133,0,0,0,0,0,0,3,2,1.8646616541353382,248,0,3,2,1.8646616541353382,248,0,6,0,1.0150375939849625,135
